tweet_id,brand,text,user,date,sentiment,likes,retweets,replies,followers,following,engagement_rate,hashtags,mentions,fake_label,ctr,conversion_rate,impressions,age,gender,location,interest
22602,Flipkart,Flipkart launches new AI feature,user_30,2024-05-07,negative,4863,4583,856,51796,1210,0.0712,#Trending #ML #Launch,,fake,0.019,0.067,68286,19,Other,UK,Tech
22603,Tesla,Tesla partners with another company,user_91,2024-07-05,neutral,6669,1239,243,35200,4376,0.0683,#Breaking #Launch #Trending,user_14 user_20 user_19,fake,0.066,0.064,97627,59,Other,USA,Tech
22604,Amazon,Amazon users complain about bug,user_96,2024-04-12,neutral,2763,3579,748,146473,296,0.032,#ML #Tech,user_8 user_78,fake,0.039,0.087,86330,21,Male,Singapore,AI
22605,Microsoft,Microsoft sales skyrocket after announcement,user_72,2024-01-14,neutral,5997,1545,1749,16128,2665,0.114,#AI #Sale,user_48 user_74,fake,0.127,0.072,52583,46,Male,India,Finance
22606,Tesla,Tesla sales skyrocket after announcement,user_41,2024-04-15,neutral,8608,4847,425,197450,6799,0.1433,#ML #Sale #AI,user_21 user_64,fake,0.086,0.055,60073,26,Male,UK,Shopping
22607,Samsung,Samsung trending across social media,user_33,2024-04-09,neutral,10683,1122,453,17612,5243,0.4323,#AI #Launch #Update,user_73 user_27 user_18,fake,0.071,0.019,24710,19,Other,Singapore,Shopping
22608,Tesla,Tesla releases major update,user_98,2024-01-13,negative,14999,65,357,29320,2724,0.1552,#Launch #Trending,,real,0.124,0.017,96626,21,Male,Canada,Finance
22609,Google,Google receives positive feedback,user_16,2024-01-13,neutral,13493,1780,1808,11205,3279,0.7379,#Launch,,real,0.164,0.059,18286,50,Other,USA,Shopping
22610,Tesla,Tesla receives positive feedback,user_100,2024-01-21,neutral,8905,268,390,110506,5077,1.517,#Launch,user_18 user_7,fake,0.025,0.041,5870,30,Female,India,Movies
22611,Amazon,Amazon announces new product,user_78,2024-04-12,negative,14088,4449,269,132445,6977,0.5078,#Sale,,fake,0.03,0.075,27743,45,Male,USA,AI
22612,OpenAI,OpenAI releases major update,user_65,2024-07-02,neutral,7586,951,1138,94838,7710,0.1181,#ML #Breaking,,real,0.116,0.087,64209,55,Female,Singapore,Finance
22613,Flipkart,Flipkart announces new product,user_66,2024-05-19,negative,8043,2809,711,135664,5573,0.1919,#ML,,real,0.104,0.027,41909,34,Female,Singapore,Startups
22614,OpenAI,OpenAI launches new AI feature,user_90,2024-01-09,neutral,410,143,698,40957,4192,0.0044,#Update,user_7 user_76,real,0.126,0.007,94007,56,Other,USA,AI
22615,Samsung,Samsung partners with another company,user_40,2024-01-29,neutral,14696,2826,374,171222,569,0.2701,#AI #Trending #Sale,user_3 user_62 user_29,real,0.159,0.065,54412,27,Female,Canada,Movies
22616,Google,Google sales skyrocket after announcement,user_17,2024-01-11,neutral,2008,4183,858,78550,6764,0.0227,#Breaking,user_59 user_72 user_62,fake,0.175,0.084,88519,47,Female,India,Movies
22617,Tesla,Tesla sales skyrocket after announcement,user_96,2024-05-31,positive,7226,2609,1029,122573,2554,0.1823,#AI #Update,user_88,real,0.185,0.015,39632,26,Female,USA,Finance
22618,Google,Google partners with another company,user_59,2024-04-22,positive,11709,2919,1841,115121,7380,0.6781,#Update,user_42,fake,0.024,0.046,17268,33,Male,Australia,Startups
22619,Flipkart,Flipkart users complain about bug,user_6,2024-01-05,neutral,6148,938,1676,94729,1695,0.0725,#Trending #Tech,user_32 user_10,real,0.09,0.047,84757,49,Female,Singapore,Startups
22620,Flipkart,Flipkart introduces new service,user_49,2024-04-18,positive,502,997,319,24484,2730,0.44,#ML,user_100 user_94,fake,0.035,0.041,1141,22,Female,Australia,Shopping
22621,Amazon,Amazon introduces new service,user_41,2024-04-08,neutral,7353,4338,1268,51592,1542,0.1242,#Breaking #Sale,user_44 user_77,fake,0.069,0.032,59222,39,Female,USA,Finance
22622,Samsung,Samsung introduces new service,user_92,2024-05-06,neutral,6440,2824,904,68609,2240,0.0716,#Sale #ML,user_16,fake,0.014,0.024,89993,57,Other,Germany,Finance
22623,Apple,Apple receives positive feedback,user_73,2024-07-02,negative,6898,4260,68,45365,5989,0.0841,#ML #Breaking,,fake,0.078,0.09,82070,23,Male,Australia,Shopping
22624,Samsung,Samsung sales skyrocket after announcement,user_54,2024-07-04,negative,13602,289,1921,170916,274,0.6684,#ML,,real,0.128,0.087,20349,18,Male,Singapore,Gaming
22625,Netflix,Netflix users complain about bug,user_50,2024-03-22,positive,13837,1285,769,178302,2581,1.2427,#Launch,user_39 user_76,fake,0.174,0.066,11135,54,Male,Canada,Tech
22626,Google,Google releases major update,user_39,2024-04-09,positive,6389,1172,1552,54991,209,4.248,#Breaking #Sale #Tech,user_10 user_62 user_82,fake,0.152,0.092,1504,45,Other,India,Finance
22627,Apple,Apple users complain about bug,user_30,2024-03-22,positive,4990,65,1619,164784,3337,0.1441,#Trending #AI #Sale,user_64,real,0.194,0.089,34627,51,Female,India,AI
22628,Amazon,Amazon sales skyrocket after announcement,user_28,2024-01-21,negative,14010,2819,1126,175141,3074,0.7539,#Sale,,fake,0.061,0.036,18584,42,Other,Singapore,Finance
22629,Netflix,Netflix users complain about bug,user_47,2024-07-13,positive,5436,371,1954,132657,1904,0.0556,#Breaking,user_98 user_93,fake,0.122,0.057,97813,18,Other,Canada,Gaming
22630,Samsung,Samsung users complain about bug,user_14,2024-01-22,positive,7089,774,1094,177451,2669,0.1646,#Tech #Trending,user_46 user_66,fake,0.122,0.091,43061,52,Female,UK,Shopping
22631,Netflix,Netflix receives positive feedback,user_95,2024-02-15,positive,2598,1185,1550,29986,320,0.5231,#Sale #Tech,,real,0.188,0.073,4967,55,Other,India,Gaming
22632,Netflix,Netflix faces criticism online,user_92,2024-06-16,neutral,4169,949,1766,96502,5989,0.0578,#Trending,user_100 user_67,fake,0.172,0.094,72124,39,Female,Australia,Startups
22633,Meta,Meta introduces new service,user_88,2024-07-04,neutral,6959,3892,1934,63839,1113,0.1336,#Update,user_61 user_73,fake,0.149,0.093,52094,17,Female,UK,Gaming
22634,Google,Google trending across social media,user_11,2024-05-14,neutral,14656,4200,1204,136999,6397,0.2298,#Trending,user_88 user_28 user_96,fake,0.136,0.058,63775,39,Female,UK,Movies
22635,Amazon,Amazon launches new AI feature,user_76,2024-06-23,positive,10955,1891,943,26573,6438,0.2312,#Update #Trending,user_84 user_1,real,0.183,0.079,47391,44,Male,USA,Finance
22636,Microsoft,Microsoft trending across social media,user_98,2024-01-12,neutral,849,103,1069,168274,1380,0.0099,#Launch #Update,user_53 user_82 user_11,fake,0.031,0.053,85672,43,Male,USA,Gaming
22637,Meta,Meta releases major update,user_48,2024-03-22,neutral,14370,4841,904,112688,4332,0.6549,#ML #Launch,,real,0.089,0.082,21942,29,Other,UK,Shopping
22638,Samsung,Samsung trending across social media,user_28,2024-02-07,positive,14825,7,1316,145982,2851,0.2764,#Update #Breaking #Launch,user_83 user_26,real,0.107,0.078,53642,16,Male,Australia,Tech
22639,Netflix,Netflix faces criticism online,user_17,2024-02-29,neutral,2627,1291,1122,127494,3939,0.2014,#ML #Breaking #Tech,user_33 user_89 user_1,real,0.111,0.061,13044,25,Male,Canada,Movies
22640,Netflix,Netflix trending across social media,user_49,2024-06-21,positive,14896,4731,26,77966,2064,0.1727,#ML #Sale #Trending,user_92 user_5,real,0.113,0.096,86246,25,Male,India,Gaming
22641,Samsung,Samsung introduces new service,user_60,2024-03-05,neutral,14073,4820,293,160727,4608,0.4016,#Update,user_48,real,0.094,0.06,35040,30,Female,Germany,AI
22642,Google,Google trending across social media,user_66,2024-04-12,negative,590,605,590,60674,5141,0.007,#Launch #ML,,real,0.033,0.077,84527,45,Other,Canada,Finance
22643,Samsung,Samsung users complain about bug,user_71,2024-01-02,neutral,2747,2423,1897,62997,4574,0.4994,#ML #Trending,,fake,0.161,0.094,5501,46,Female,USA,Shopping
22644,Netflix,Netflix introduces new service,user_28,2024-07-02,neutral,13409,4749,807,137224,7828,0.3224,#Breaking #Trending #Update,user_33 user_81 user_29,real,0.101,0.039,41589,36,Other,Canada,Gaming
22645,OpenAI,OpenAI launches new AI feature,user_66,2024-07-13,negative,9807,3345,530,46549,1365,0.1564,#AI,user_9,real,0.157,0.036,62691,47,Female,UK,Finance
22646,Tesla,Tesla launches new AI feature,user_43,2024-01-22,neutral,7575,745,664,35621,5842,0.1025,#AI #Tech,user_5 user_10,fake,0.014,0.035,73868,54,Female,Canada,Movies
22647,Google,Google sales skyrocket after announcement,user_38,2024-04-08,neutral,2869,1547,1390,15668,6374,0.1982,#AI #Update,user_32 user_87 user_31,fake,0.143,0.093,14472,23,Other,Australia,Movies
22648,Apple,Apple receives positive feedback,user_70,2024-05-07,neutral,8685,4247,133,186472,3315,0.089,#AI #Sale #Launch,,real,0.063,0.026,97530,20,Female,India,AI
22649,Meta,Meta announces new product,user_59,2024-01-12,neutral,7545,1682,1337,116525,1336,0.1334,#Breaking #Sale,user_41,fake,0.124,0.071,56563,38,Male,India,Shopping
22650,Tesla,Tesla receives positive feedback,user_41,2024-03-03,negative,4718,3737,1487,192878,2168,0.0741,#Launch #Tech,user_97 user_53,fake,0.129,0.019,63640,19,Female,UK,Shopping
22651,Netflix,Netflix faces criticism online,user_29,2024-05-14,positive,904,941,1088,25698,5690,0.0147,#ML #AI #Trending,user_22 user_87 user_88,real,0.072,0.056,61605,17,Other,Germany,Movies
22652,Amazon,Amazon partners with another company,user_47,2024-05-19,negative,4586,919,700,121076,1794,0.1053,#Launch #Sale,user_92 user_67 user_17,real,0.07,0.033,43560,49,Female,UK,AI
22653,Flipkart,Flipkart introduces new service,user_56,2024-05-03,neutral,1532,275,866,161037,3272,0.0173,#Update,,fake,0.066,0.025,88411,59,Female,USA,Gaming
22654,Google,Google introduces new service,user_41,2024-01-05,neutral,12553,4805,216,65010,5238,0.1928,#Update #Launch,user_58 user_15 user_95,fake,0.121,0.013,65117,29,Female,Canada,Movies
22655,Microsoft,Microsoft introduces new service,user_47,2024-03-10,negative,10584,1142,1609,165652,2125,0.1541,#Breaking,user_3 user_29 user_54,real,0.054,0.026,68702,42,Male,Australia,Gaming
22656,Tesla,Tesla introduces new service,user_98,2024-03-28,negative,13929,1901,1157,86347,4621,1.0428,#Launch,user_20 user_81 user_22,real,0.109,0.029,13357,47,Female,UK,AI
22657,Flipkart,Flipkart faces criticism online,user_41,2024-04-06,negative,10991,3952,512,73625,5515,0.3329,#AI,user_77 user_48 user_5,fake,0.041,0.017,33016,28,Other,Australia,Finance
22658,Amazon,Amazon sales skyrocket after announcement,user_21,2024-02-07,neutral,3611,2413,1182,172292,7528,0.0574,#Update #Trending #ML,user_8,real,0.149,0.078,62884,45,Female,UK,Movies
22659,Netflix,Netflix releases major update,user_33,2024-06-19,neutral,12366,1701,323,142952,7349,1.5846,#Breaking,,real,0.079,0.009,7804,21,Male,Germany,Shopping
22660,Microsoft,Microsoft releases major update,user_36,2024-03-27,negative,3697,2645,1765,97034,7089,0.1931,#AI,user_2,real,0.188,0.027,19149,27,Female,Australia,Gaming
22661,Flipkart,Flipkart launches new AI feature,user_7,2024-05-21,negative,563,813,1799,142091,7659,0.0072,#ML,user_46,real,0.161,0.025,78032,56,Female,Germany,Movies
22662,OpenAI,OpenAI faces criticism online,user_83,2024-01-22,positive,9408,2316,540,141775,5098,0.9749,#AI #Sale,user_97 user_52,fake,0.115,0.038,9650,41,Other,Germany,AI
22663,OpenAI,OpenAI partners with another company,user_62,2024-05-28,positive,11185,2720,1889,55381,2851,0.1204,#Breaking #Sale #Trending,user_80 user_59,fake,0.063,0.005,92893,46,Female,UK,AI
22664,Amazon,Amazon announces new product,user_25,2024-01-19,negative,7,646,75,197194,2356,0.0008,#Update #Launch,user_78,real,0.026,0.079,9262,18,Male,Australia,Movies
22665,Flipkart,Flipkart sales skyrocket after announcement,user_4,2024-01-26,neutral,7254,2883,950,13339,5913,0.1152,#AI #Update,,fake,0.07,0.085,62994,53,Female,Singapore,Movies
22666,Netflix,Netflix announces new product,user_79,2024-06-19,positive,6963,3876,653,124357,2523,0.1351,#Update,,fake,0.012,0.072,51540,27,Male,India,Movies
22667,Google,Google receives positive feedback,user_89,2024-04-20,positive,586,174,1938,171653,797,0.0126,#Launch,user_53 user_81 user_27,real,0.158,0.052,46339,31,Other,Canada,Startups
22668,Netflix,Netflix announces new product,user_76,2024-06-25,negative,10211,148,1944,195289,1066,0.3456,#Update #Breaking #Sale,user_77 user_31 user_41,fake,0.068,0.066,29548,31,Female,USA,Startups
22669,Meta,Meta releases major update,user_16,2024-07-09,negative,13723,1392,898,106395,7164,0.3618,#Tech,,fake,0.19,0.018,37928,34,Female,UK,Startups
22670,Microsoft,Microsoft partners with another company,user_56,2024-03-12,neutral,2470,3908,1021,67913,3964,0.0259,#Breaking #Update,user_48 user_85,real,0.186,0.064,95355,17,Female,UK,Movies
22671,Meta,Meta launches new AI feature,user_26,2024-05-25,negative,593,471,674,87274,1455,0.0387,#Tech,user_99 user_38,fake,0.058,0.054,15315,35,Other,Singapore,Movies
22672,Amazon,Amazon releases major update,user_40,2024-04-05,neutral,13829,4362,1150,171261,3534,0.1618,#Tech #Update,user_78 user_66,real,0.135,0.079,85465,20,Female,USA,Finance
22673,OpenAI,OpenAI trending across social media,user_52,2024-03-17,negative,4290,1188,1502,147255,2935,0.0731,#Launch #Update,user_95 user_28,real,0.125,0.037,58692,22,Male,Germany,Tech
22674,Amazon,Amazon introduces new service,user_39,2024-02-10,negative,10105,4954,58,188534,4308,0.1138,#ML #AI #Trending,,fake,0.121,0.085,88787,19,Female,Canada,Finance
22675,Samsung,Samsung announces new product,user_83,2024-05-21,neutral,8482,3803,1490,149779,4664,0.1923,#Breaking #AI #Update,user_70,fake,0.027,0.034,44100,59,Female,UK,AI
22676,OpenAI,OpenAI launches new AI feature,user_52,2024-02-12,neutral,1340,1013,1343,161997,5357,0.5778,#Breaking #AI #Tech,,fake,0.185,0.094,2319,26,Other,Singapore,Shopping
22677,Netflix,Netflix trending across social media,user_61,2024-07-12,negative,14064,3951,1344,32215,3465,0.1761,#Update,user_76,fake,0.132,0.1,79879,37,Other,Australia,Shopping
22678,Meta,Meta users complain about bug,user_23,2024-05-09,positive,1140,4665,1267,88464,2902,0.1051,#AI,user_74,real,0.132,0.027,10842,44,Female,Singapore,Finance
22679,Apple,Apple faces criticism online,user_44,2024-02-15,negative,13341,4760,433,95921,6146,0.2346,#Update,,real,0.098,0.062,56875,57,Other,Singapore,Movies
22680,OpenAI,OpenAI receives positive feedback,user_11,2024-06-02,negative,4201,4454,553,136322,405,0.0502,#Update,user_39 user_93,real,0.074,0.091,83739,46,Other,USA,Startups
22681,Apple,Apple trending across social media,user_92,2024-05-14,neutral,976,3670,814,111757,1604,0.2475,#Trending #Tech,user_19,real,0.182,0.088,3943,52,Female,India,Movies
22682,Google,Google users complain about bug,user_5,2024-07-11,negative,3425,529,1831,1949,4379,0.0586,#ML #Sale,user_7 user_18,real,0.094,0.066,58404,27,Male,Germany,Finance
22683,Amazon,Amazon users complain about bug,user_4,2024-01-16,negative,6521,4606,1047,107488,4932,0.0927,#Update #Sale,,real,0.114,0.006,70328,28,Male,Australia,Gaming
22684,Google,Google trending across social media,user_47,2024-04-30,positive,9115,1166,1705,25895,2786,0.4762,#ML,user_100,real,0.148,0.053,19143,48,Other,Australia,Gaming
22685,Samsung,Samsung releases major update,user_2,2024-06-17,positive,923,893,602,47834,5711,0.0256,#Update #Trending #AI,user_1 user_12 user_27,real,0.179,0.051,36089,53,Other,USA,Shopping
22686,Samsung,Samsung introduces new service,user_28,2024-07-18,negative,328,4234,1572,116155,1423,0.0035,#AI,,fake,0.043,0.021,94698,37,Other,India,Tech
22687,Flipkart,Flipkart introduces new service,user_45,2024-02-17,neutral,6176,4409,212,9367,2088,0.0685,#ML #Trending #Launch,user_90 user_58 user_54,fake,0.06,0.085,90180,26,Male,UK,Gaming
22688,Google,Google releases major update,user_57,2024-04-13,negative,11242,2343,85,60029,4694,3.6992,#Tech #Trending #Sale,,fake,0.18,0.075,3039,55,Male,India,Startups
22689,Meta,Meta announces new product,user_79,2024-02-08,neutral,4225,2913,1644,17687,6028,0.1081,#Breaking,user_9,fake,0.064,0.099,39087,49,Male,USA,Startups
22690,Netflix,Netflix faces criticism online,user_8,2024-06-25,positive,6888,4607,70,107929,5249,0.1147,#Tech #ML,user_34 user_79,real,0.152,0.062,60029,51,Male,USA,Startups
22691,Netflix,Netflix sales skyrocket after announcement,user_65,2024-02-20,positive,2018,2829,969,178163,1813,0.0332,#Trending #Tech,,real,0.064,0.027,60738,33,Female,Canada,Finance
22692,Meta,Meta sales skyrocket after announcement,user_17,2024-04-30,neutral,6102,883,1516,124622,3770,0.115,#Launch,user_57 user_69 user_98,fake,0.199,0.078,53067,41,Male,USA,Shopping
22693,Microsoft,Microsoft introduces new service,user_11,2024-02-20,positive,4253,3472,28,140967,1528,0.2553,#Launch,,fake,0.016,0.023,16660,41,Other,Australia,Finance
22694,Google,Google launches new AI feature,user_13,2024-06-06,neutral,4759,544,372,66663,7174,0.0769,#Breaking,user_71,fake,0.144,0.074,61849,41,Male,USA,Startups
22695,OpenAI,OpenAI users complain about bug,user_100,2024-06-13,positive,7980,901,684,11564,4573,0.2379,#Tech #AI,user_54 user_59,real,0.032,0.095,33542,49,Male,India,Tech
22696,Flipkart,Flipkart announces new product,user_45,2024-06-05,negative,7637,543,986,198621,652,0.1043,#Sale #Tech,user_82 user_70,fake,0.179,0.096,73212,20,Female,Germany,AI
22697,Google,Google announces new product,user_8,2024-03-06,negative,13449,3989,1469,23359,4845,0.3319,#Breaking #Sale,user_74,real,0.119,0.046,40520,22,Male,UK,Movies
22698,Netflix,Netflix sales skyrocket after announcement,user_92,2024-03-19,neutral,1985,1670,1890,181723,2487,0.029,#Tech #Trending #Update,user_66 user_9 user_18,fake,0.021,0.065,68472,25,Other,Australia,Movies
22699,OpenAI,OpenAI launches new AI feature,user_29,2024-07-04,negative,14800,1886,692,189784,2421,1.7393,#Sale #Update,user_12,fake,0.063,0.074,8509,19,Male,India,Movies
22700,Samsung,Samsung faces criticism online,user_63,2024-03-17,negative,2184,864,729,181241,4154,0.0713,#ML,user_87 user_69 user_27,fake,0.171,0.029,30633,34,Other,USA,Startups
22701,Netflix,Netflix faces criticism online,user_79,2024-03-04,negative,3970,3821,1506,97646,2630,0.0469,#AI #Sale #Update,user_45,fake,0.013,0.036,84617,19,Other,USA,AI
22702,Samsung,Samsung releases major update,user_75,2024-07-01,positive,11798,3946,1515,16466,5301,0.2975,#Launch #ML #Tech,,real,0.015,0.025,39653,36,Male,USA,Gaming
22703,Google,Google launches new AI feature,user_41,2024-02-25,negative,10618,3577,982,192650,2825,0.2376,#ML #Trending #Tech,user_17 user_35,fake,0.119,0.088,44688,44,Male,Germany,Startups
22704,Google,Google faces criticism online,user_64,2024-06-05,neutral,10460,2021,31,165718,1364,4.1459,#AI,user_26,real,0.196,0.077,2523,36,Male,Canada,Shopping
22705,Apple,Apple users complain about bug,user_95,2024-01-18,negative,12923,1179,8,99145,4808,1.8435,#Tech,,fake,0.096,0.081,7010,17,Other,Australia,Gaming
22706,OpenAI,OpenAI partners with another company,user_68,2024-07-06,negative,12873,2648,663,156044,1993,0.2973,#Tech,user_3 user_75,real,0.136,0.053,43295,33,Other,Australia,AI
22707,Meta,Meta sales skyrocket after announcement,user_19,2024-03-26,neutral,6689,658,341,185904,7953,0.1594,#Trending #ML #Sale,,real,0.166,0.022,41958,55,Female,Germany,Shopping
22708,Samsung,Samsung faces criticism online,user_82,2024-01-11,neutral,6922,1870,808,176240,7522,0.0804,#Launch #Breaking #Tech,user_69,real,0.076,0.099,86052,24,Female,Australia,Shopping
22709,OpenAI,OpenAI trending across social media,user_74,2024-07-04,neutral,9047,1660,1479,118919,985,0.162,#ML #Sale,,real,0.082,0.046,55838,49,Other,UK,AI
22710,OpenAI,OpenAI introduces new service,user_8,2024-06-21,positive,2847,1478,1898,20522,1010,0.1071,#Update #Tech,,fake,0.062,0.063,26575,58,Male,Canada,Shopping
22711,Apple,Apple releases major update,user_98,2024-02-05,neutral,1554,2779,671,189546,5955,0.0467,#Launch,user_94,real,0.029,0.096,33300,31,Female,India,Movies
22712,Microsoft,Microsoft announces new product,user_15,2024-06-14,positive,6352,3112,1032,91005,3869,0.4144,#Tech #Sale #Breaking,user_71 user_17,fake,0.02,0.037,15327,41,Female,UK,Finance
22713,Tesla,Tesla announces new product,user_95,2024-05-07,positive,2229,302,1132,148444,2295,0.1028,#Trending #ML,user_39,fake,0.15,0.066,21676,30,Female,Singapore,Gaming
22714,Netflix,Netflix faces criticism online,user_25,2024-03-28,neutral,6508,4166,514,95840,2128,0.0699,#Breaking #AI #Update,user_26 user_88 user_81,real,0.116,0.035,93111,44,Other,Germany,Movies
22715,Microsoft,Microsoft users complain about bug,user_59,2024-04-07,neutral,4736,2699,845,15703,5109,0.06,#Trending #AI,user_74 user_90,fake,0.058,0.09,78914,17,Other,Australia,Startups
22716,Samsung,Samsung faces criticism online,user_47,2024-03-13,neutral,7762,4581,1144,129320,7498,0.8492,#Trending,user_64,real,0.144,0.088,9140,54,Other,Germany,Finance
22717,Tesla,Tesla sales skyrocket after announcement,user_1,2024-05-15,negative,10767,2505,1186,99820,7660,2.9282,#Sale #Trending #Launch,user_97 user_78 user_58,real,0.136,0.044,3677,25,Other,USA,Gaming
22718,Samsung,Samsung announces new product,user_59,2024-04-01,positive,10541,2828,1913,50046,1562,0.4257,#ML,user_92,fake,0.154,0.081,24764,49,Female,UK,Startups
22719,Samsung,Samsung faces criticism online,user_84,2024-07-14,negative,6059,1828,357,49294,3202,0.0649,#Update #Tech,user_43,real,0.097,0.046,93374,55,Other,UK,Gaming
22720,Meta,Meta announces new product,user_69,2024-03-10,negative,8628,4843,462,145413,5405,0.1104,#AI,user_9 user_59,real,0.042,0.02,78166,57,Male,Singapore,AI
22721,OpenAI,OpenAI trending across social media,user_20,2024-07-06,negative,7860,3837,350,35816,4522,0.2414,#Trending,user_100,real,0.049,0.058,32566,23,Other,UK,Movies
22722,Apple,Apple receives positive feedback,user_77,2024-07-18,neutral,14832,3455,828,168805,2249,0.4909,#Launch #Breaking,,fake,0.059,0.037,30213,41,Female,Australia,Movies
22723,Netflix,Netflix introduces new service,user_16,2024-04-18,positive,14473,150,1811,64862,5237,0.1646,#ML #AI #Sale,user_73,fake,0.064,0.04,87950,40,Male,Canada,Gaming
22724,Amazon,Amazon launches new AI feature,user_47,2024-07-06,negative,10028,1261,1666,195697,5158,0.1467,#Trending,user_73 user_36,real,0.144,0.009,68374,27,Female,USA,Startups
22725,Meta,Meta launches new AI feature,user_32,2024-02-04,positive,5326,3777,841,92219,2094,0.087,#Trending #Sale,user_42,fake,0.083,0.048,61202,47,Other,India,Tech
22726,Samsung,Samsung announces new product,user_77,2024-07-09,neutral,4563,1326,1579,141700,108,0.6646,#ML #AI,user_89 user_80,real,0.048,0.052,6866,58,Male,Canada,Gaming
22727,Tesla,Tesla announces new product,user_38,2024-07-13,positive,11674,21,994,107326,3623,0.3813,#AI #Update,,fake,0.108,0.058,30617,38,Female,USA,Tech
22728,Tesla,Tesla sales skyrocket after announcement,user_97,2024-05-05,negative,4227,50,1365,51603,2237,0.1045,#Tech #ML,user_79,real,0.178,0.087,40455,30,Female,Canada,AI
22729,Flipkart,Flipkart trending across social media,user_56,2024-02-09,neutral,12664,1673,1024,107023,2693,0.552,#ML,,fake,0.024,0.056,22942,31,Female,UK,Startups
22730,Apple,Apple releases major update,user_22,2024-02-04,neutral,12140,2220,1008,178916,509,0.1648,#Tech #Sale #Launch,user_49 user_79 user_73,real,0.145,0.071,73677,30,Male,Australia,Shopping
22731,OpenAI,OpenAI launches new AI feature,user_13,2024-03-01,negative,6776,1864,907,60214,6815,0.1777,#Update,user_53,real,0.144,0.061,38137,49,Female,USA,AI
22732,Google,Google launches new AI feature,user_28,2024-04-15,neutral,4027,3708,339,185373,6877,0.0642,#Update #AI,user_62 user_13,real,0.066,0.014,62729,45,Male,UK,Shopping
22733,Apple,Apple announces new product,user_11,2024-01-30,neutral,3309,2079,1008,124094,6140,0.0601,#Breaking,user_37,real,0.051,0.081,55072,40,Male,India,Tech
22734,Samsung,Samsung launches new AI feature,user_14,2024-05-17,neutral,14841,2327,360,133883,3976,0.3366,#AI #Trending #Breaking,,real,0.195,0.067,44097,39,Female,Australia,Finance
22735,Microsoft,Microsoft sales skyrocket after announcement,user_56,2024-03-02,positive,10106,3872,1718,125700,2714,0.1142,#Sale #Tech #Trending,user_85,fake,0.164,0.065,88515,31,Female,UK,Tech
22736,Tesla,Tesla trending across social media,user_88,2024-05-14,positive,11811,806,1478,73225,1810,0.2064,#AI,,real,0.051,0.079,57231,40,Female,Germany,AI
22737,OpenAI,OpenAI launches new AI feature,user_69,2024-03-22,neutral,3171,90,489,116720,7259,0.0362,#Update,user_3,real,0.099,0.093,87667,25,Other,Australia,Shopping
22738,Apple,Apple announces new product,user_68,2024-06-04,negative,9965,1357,1165,138672,4295,0.2848,#Update,user_6 user_11,fake,0.024,0.005,34987,23,Female,India,AI
22739,Meta,Meta partners with another company,user_92,2024-06-13,neutral,166,3959,870,68233,2984,0.0128,#AI #Tech,user_34 user_17 user_21,fake,0.11,0.061,12990,51,Male,Singapore,Movies
22740,Flipkart,Flipkart sales skyrocket after announcement,user_42,2024-07-01,neutral,13956,2591,1577,199264,5764,0.4293,#Tech,user_76,real,0.158,0.034,32510,23,Other,USA,Finance
22741,Amazon,Amazon launches new AI feature,user_34,2024-02-22,negative,4072,2861,208,26669,958,0.0814,#Sale #ML,user_85 user_5,fake,0.143,0.037,50041,18,Other,India,Tech
22742,Flipkart,Flipkart releases major update,user_16,2024-06-22,neutral,6314,1787,998,122872,4335,0.3493,#Tech #Launch,user_83 user_44,fake,0.194,0.084,18076,55,Female,Singapore,AI
22743,Tesla,Tesla releases major update,user_25,2024-01-28,positive,7147,2687,124,177146,3146,0.1087,#ML,user_96 user_13,real,0.151,0.092,65780,56,Other,Germany,Gaming
22744,Flipkart,Flipkart receives positive feedback,user_63,2024-04-26,neutral,7925,3468,422,130175,6545,1.8869,#Sale #ML,user_85 user_43,real,0.118,0.041,4200,53,Other,Germany,Gaming
22745,Google,Google releases major update,user_83,2024-07-14,positive,4928,2644,952,165265,89,0.0873,#Trending,user_89 user_57,real,0.087,0.092,56432,34,Male,UK,Shopping
22746,Microsoft,Microsoft receives positive feedback,user_18,2024-01-15,neutral,5856,2046,184,130266,4914,0.0666,#Update #Breaking,user_17 user_47,fake,0.106,0.035,87867,21,Female,USA,AI
22747,Meta,Meta introduces new service,user_85,2024-01-22,neutral,4798,998,555,130761,137,0.0614,#ML #Breaking #Tech,,real,0.117,0.094,78206,43,Other,Canada,AI
22748,Meta,Meta sales skyrocket after announcement,user_3,2024-03-26,neutral,972,4238,1100,102246,7051,0.0114,#Update #Launch #Breaking,user_6,fake,0.081,0.052,85607,29,Male,Singapore,Shopping
22749,Flipkart,Flipkart trending across social media,user_48,2024-01-02,negative,7589,4493,821,35601,2922,0.0914,#AI,user_60,fake,0.042,0.098,83060,56,Female,Germany,Finance
22750,Amazon,Amazon faces criticism online,user_76,2024-01-13,neutral,3387,2843,1294,142803,5796,0.0496,#Sale,user_64,fake,0.161,0.06,68326,55,Male,Canada,Shopping
22751,Meta,Meta announces new product,user_65,2024-06-25,neutral,12923,4312,1881,167386,1831,0.1376,#Trending,user_45,fake,0.097,0.044,93910,47,Male,Singapore,Finance
22752,OpenAI,OpenAI trending across social media,user_49,2024-03-21,negative,6705,4927,464,156310,4522,0.9614,#Sale #Launch,user_22 user_2 user_1,real,0.163,0.026,6974,38,Other,Singapore,Shopping
